customer_id,first_name,last_name,birth_year,height_cm,weight,income,experience,city,gender,department,education,payment_method,product_type,satisfaction,food_spending,travel_spending,shopping_spending,purchase_history,random_number,order_date,purchased
10226,Usman,Khan,1988,167.9,68.3,31707.0,14.5,Lahore,Male,Operations,Bachelor,Credit Card,Electronics,High,9123.0,7321.0,11164.0,11,44958,2026-08-30,No
10433,Mariam,Siddiqui,1997,171.8,78.5,66533.0,9.4,Karachi,Male,Sales,Bachelor,Mobile Wallet,Furniture,High,9633.0,1518.0,4243.0,10,58543,2025-06-05,No
10447,Hussain,Malik,1988,157.7,70.3,213597.0,7.9,Karachi,Female,Operations,Bachelor,Debit Card,Furniture,Medium,12731.0,2610.0,6831.0,5,186,2026-07-08,No
10006,Hamza,Hussain,1998,195.2,82.8,40021.0,3.1,Faisalabad,Male,Finance,Bachelor,Cash,Furniture,Medium,3640.0,10395.0,6517.0,10,99822,2025-11-11,Yes
10117,Hira,Ali,1993,166.8,74.5,77082.0,5.5,Karachi,Male,Finance,Master,Cash,Clothing,Medium,14995.0,19348.0,6325.0,9,31855,2024-02-15,Yes
10046,Hassan,Qureshi,2004,163.2,70.4,144232.0,0.0,Lahore,Male,HR,Bachelor,Mobile Wallet,Electronics,High,4276.0,15186.0,5414.0,12,54821,2025-11-25,Yes
10017,Ali,Qureshi,1999,185.3,73.4,62463.0,,Faisalabad,Male,Finance,Master,Bank Transfer,Grocery,High,11762.0,11793.0,11205.0,6,54113,2025-11-26,No
10468,Laiba,Sheikh,1994,196.3,77.5,1200000.0,7.8,Karachi,Female,Marketing,Bachelor,Mobile Wallet,Grocery,Low,6391.0,17761.0,12397.0,4,66866,2024-03-07,Yes
10362,Zoya,Qureshi,1978,167.0,51.3,244157.0,16.8,Karachi,Female,Sales,Master,Debit Card,Furniture,Medium,11980.0,9511.0,11526.0,4,59894,2024-02-06,Yes
10004,Ayesha,Khan,1989,167.5,72.4,92981.0,4.9,Karachi,Male,Finance,Master,Cash,Clothing,Medium,12316.0,16130.0,17102.0,10,14539,2025-07-13,Yes
10295,Hassan,Ali,1993,179.0,75.8,25000.0,0.3,Lahore,Male,Marketing,Bachelor,Credit Card,Grocery,Medium,14556.0,9259.0,26435.0,7,90160,2024-12-01,Yes
10186,Usman,Qureshi,2005,154.0,48.1,36008.0,1.4,Islamabad,Male,Finance,Bachelor,Mobile Wallet,Furniture,Medium,9715.0,3651.0,6750.0,5,36787,2024-10-04,Yes
10061,Hussain,Ahmed,2001,159.1,68.2,47766.0,0.9,Karachi,Male,Finance,Master,Credit Card,Grocery,High,5569.0,14774.0,21871.0,13,65207,2024-03-14,Yes
10111,Ali,Siddiqui,1984,154.7,68.1,76284.0,12.5,Karachi,Male,Marketing,Master,Cash,Books,Low,22792.0,870.0,9646.0,9,21095,2026-04-28,Yes
10321,Hamza,Qureshi,1981,177.1,66.8,129543.0,15.3,Rawalpindi,Male,Marketing,Bachelor,Debit Card,Books,Low,12083.0,1202.0,7970.0,8,88305,2026-07-05,Yes
10266,Ali,Hussain,1981,174.1,68.8,109873.0,14.6,Lahore,Male,Finance,PhD,Bank Transfer,Clothing,Medium,11384.0,3714.0,11442.0,6,28088,2026-03-20,No
10030,Mariam,Siddiqui,1982,169.3,74.0,133090.0,10.0,Lahore,Male,IT,,Bank Transfer,Furniture,High,8151.0,3168.0,6895.0,9,79947,2026-01-04,No
10263,Hamza,Hussain,1970,174.4,71.9,82789.0,16.9,Lahore,Female,Operations,Bachelor,Mobile Wallet,Electronics,Medium,19150.0,8753.0,15320.0,7,85440,2025-01-14,Yes
10478,Saad,Malik,1965,154.9,66.6,99280.0,25.0,Karachi,Male,Marketing,Master,Mobile Wallet,Grocery,Medium,11487.0,6069.0,31395.0,5,49650,2026-03-12,No
10027,Laiba,Malik,1982,174.2,63.1,47455.0,14.8,Karachi,Male,IT,Bachelor,Bank Transfer,Grocery,Low,29770.0,3592.0,8061.0,7,83221,2025-04-01,No
10008,Ayesha,Siddiqui,1974,167.0,77.9,65327.0,18.7,Karachi,Female,IT,Bachelor,Credit Card,Books,Medium,10807.0,18842.0,10007.0,7,38656,2025-01-08,No
10458,Zoya,Qureshi,1995,178.8,62.3,54273.0,4.9,Faisalabad,Male,HR,Bachelor,Debit Card,Grocery,Medium,10574.0,10271.0,11303.0,12,27656,2026-08-12,No
10109,Maham,Khan,1982,164.3,63.5,82303.0,16.5,Lahore,Female,Operations,Bachelor,Bank Transfer,Books,High,11602.0,4979.0,11000.0,10,79997,2026-04-10,No
10038,Saad,Qureshi,2003,180.8,88.7,25000.0,0.0,Lahore,Male,Finance,Master,Cash,Clothing,High,8563.0,11451.0,8368.0,6,60507,2024-09-03,No
10158,Hira,Ali,1965,172.2,72.4,72329.0,21.8,Karachi,Female,Finance,Master,Mobile Wallet,Clothing,High,,10379.0,16753.0,9,78671,2025-09-13,No
10472,Zoya,Qureshi,1976,167.6,62.9,44980.0,23.5,Karachi,Female,Finance,Master,Bank Transfer,Electronics,Medium,7658.0,10248.0,13161.0,9,38796,2024-07-02,No
10119,Sara,Khan,1977,165.8,61.5,74808.0,15.8,Karachi,Male,Sales,Bachelor,Debit Card,Books,Medium,7719.0,27034.0,5879.0,8,69433,2025-10-11,Yes
10115,Saad,Khan,1986,181.9,,115362.0,9.9,Karachi,Male,IT,Master,Debit Card,Books,High,9988.0,5765.0,5789.0,6,53150,2025-02-06,Yes
10176,Ali,Raza,1994,162.2,60.4,,8.9,Karachi,Female,IT,PhD,Bank Transfer,Electronics,Medium,9709.0,7134.0,16540.0,5,24584,2025-07-02,No
10193,Ali,Ahmed,1980,145.0,67.7,140785.0,17.7,Faisalabad,Female,Sales,School,Bank Transfer,Grocery,High,5319.0,4103.0,13298.0,6,3572,2025-12-24,Yes
10273,Sara,Sheikh,2005,166.1,70.9,1000000.0,0.0,Lahore,Male,Finance,Master,Bank Transfer,Books,Medium,4168.0,1670.0,7719.0,7,78580,2024-11-28,Yes
10145,Laiba,Ahmed,1965,158.6,70.9,47472.0,24.3,Karachi,Female,Sales,School,Cash,Furniture,Medium,6891.0,9472.0,21758.0,10,30580,2024-08-04,No
10490,Sana,Ali,1995,168.2,68.2,111554.0,7.2,Rawalpindi,Male,IT,Master,Bank Transfer,Books,Medium,1129.0,2276.0,3836.0,11,8913,2024-02-23,No
10383,Maham,Butt,1990,182.0,,45491.0,9.4,Karachi,Male,Finance,Bachelor,Cash,Electronics,High,4845.0,13860.0,7342.0,10,29950,2024-01-18,No
10356,Laiba,Sheikh,1984,173.6,63.4,50278.0,13.5,Lahore,Male,HR,Bachelor,Mobile Wallet,Grocery,Low,15060.0,9902.0,8369.0,9,38600,2024-02-25,No
10278,Hira,Sheikh,2004,160.4,65.7,58833.0,0.0,Karachi,Male,Marketing,PhD,Cash,Electronics,High,11541.0,10264.0,7857.0,8,86341,2025-12-25,Yes
10221,Zoya,Khan,1976,167.0,68.5,68310.0,16.3,Lahore,Female,Sales,Master,Bank Transfer,Books,High,4950.0,14865.0,15616.0,4,394,2026-04-15,No
10450,Usman,Sheikh,1991,155.0,63.9,27917.0,9.1,,Male,Finance,Bachelor,Cash,Grocery,Medium,8939.0,4200.0,12380.0,6,56203,2026-06-22,No
10142,Hamza,Khan,2003,171.4,47.1,43783.0,0.0,Lahore,Female,Sales,Bachelor,Cash,Electronics,High,12846.0,6661.0,9485.0,18,50909,2025-10-29,Yes
10369,Hira,Butt,1983,189.6,94.9,36723.0,16.4,Karachi,Female,Marketing,Master,Cash,Clothing,Medium,12888.0,9500.0,7806.0,9,98630,2024-08-15,No
10068,Sana,Malik,2001,175.4,73.7,25000.0,0.4,Karachi,Male,Finance,Bachelor,Bank Transfer,Furniture,High,5179.0,2809.0,10723.0,11,15774,2024-12-13,Yes
10361,Mariam,Ali,1995,160.2,69.7,,7.0,Faisalabad,Male,Sales,School,Cash,Electronics,High,9957.0,9929.0,10954.0,9,94401,2024-02-23,No
10169,Usman,Ahmed,1967,160.2,67.4,35233.0,26.8,Karachi,Male,Sales,Bachelor,Cash,Electronics,High,13308.0,21524.0,14673.0,5,76151,2025-08-04,No
10499,Ayesha,Ali,2003,153.5,60.0,25000.0,7.4,Karachi,Female,Marketing,Bachelor,Credit Card,Grocery,Low,4907.0,3902.0,14529.0,8,54734,2024-08-12,No
10379,Fatima,Ali,2003,170.9,65.7,27651.0,,Islamabad,Female,Finance,School,Cash,Furniture,Medium,20297.0,9789.0,7953.0,9,83960,2025-05-10,No
10366,Fatima,Khan,1975,173.8,67.0,159640.0,19.3,Faisalabad,Female,Finance,PhD,Bank Transfer,Electronics,High,5899.0,2387.0,17666.0,5,55960,2026-05-12,Yes
10194,Saad,Raza,1998,171.4,73.5,56920.0,3.2,Karachi,Male,Finance,Bachelor,Debit Card,Furniture,Medium,14476.0,4124.0,7131.0,6,19577,2025-06-23,No
10250,Iqra,Malik,2002,169.1,68.3,68075.0,3.1,Karachi,Male,Finance,Master,Bank Transfer,Grocery,Medium,9268.0,6141.0,10075.0,9,87098,2025-07-02,Yes
10110,Hassan,Butt,1969,161.7,74.9,32872.0,27.7,Karachi,Female,Marketing,Bachelor,Credit Card,Electronics,High,9015.0,8352.0,5773.0,5,33938,2025-08-29,Yes
10434,Iqra,Butt,1965,157.2,52.8,83481.0,25.8,Karachi,Male,Marketing,Bachelor,,Furniture,Medium,4770.0,3771.0,15713.0,2,15629,2024-07-17,No
10146,Sara,Qureshi,1975,180.1,73.4,48232.0,17.2,Karachi,Male,HR,School,Credit Card,Electronics,High,8488.0,2645.0,15505.0,10,55179,2025-03-06,Yes
10093,Hamza,Raza,1998,174.3,56.7,89828.0,2.2,Lahore,Male,HR,Master,Cash,Furniture,Medium,5518.0,6086.0,11950.0,10,74629,2025-04-01,No
10153,Usman,Malik,1981,159.4,70.9,88094.0,18.5,Islamabad,,Operations,Bachelor,Credit Card,Books,High,12066.0,12725.0,4421.0,6,63519,2025-11-30,Yes
10223,Ali,Ali,1992,166.2,64.6,84920.0,6.1,Karachi,Female,,Master,Credit Card,Electronics,Low,5141.0,5536.0,7118.0,9,59455,2024-07-01,No
10410,Ahmed,Hussain,1994,148.9,54.2,88410.0,0.0,Lahore,Female,Marketing,Bachelor,Debit Card,Electronics,Medium,17056.0,3053.0,16668.0,7,10473,2026-01-28,No
10084,Zoya,Ali,1986,155.2,69.6,142568.0,13.9,Lahore,Female,HR,Master,Bank Transfer,Clothing,Medium,17506.0,3306.0,25945.0,7,84292,2024-07-09,No
10249,Maham,Qureshi,1982,176.9,62.2,77527.0,16.2,Karachi,Female,HR,Master,,Furniture,High,9341.0,6514.0,13583.0,9,88213,2025-05-02,No
10166,Ahmed,Raza,1975,174.1,70.4,25893.0,19.3,Lahore,Male,Finance,Bachelor,Mobile Wallet,Clothing,High,5052.0,9007.0,7979.0,10,98845,2024-10-01,Yes
10164,Fatima,Malik,1983,179.4,79.8,42390.0,9.5,Karachi,Male,HR,Master,Mobile Wallet,Furniture,High,7197.0,14595.0,16555.0,4,25166,2025-07-28,No
10200,Mariam,Hussain,2004,169.5,70.4,75068.0,1.4,Karachi,Female,IT,School,Debit Card,Grocery,Medium,16952.0,1607.0,23244.0,5,64528,2026-02-15,No
10232,Sana,Raza,1988,180.6,75.3,139349.0,10.7,Lahore,Female,Marketing,Master,Cash,Books,High,4498.0,5575.0,4984.0,10,86291,2024-06-22,Yes
10075,Sara,Butt,1985,160.0,67.7,40552.0,16.7,Islamabad,Male,Finance,School,Cash,Furniture,High,10053.0,5366.0,13961.0,6,73933,2026-04-04,No
10311,Omar,Butt,1988,161.8,71.0,110419.0,12.9,Islamabad,Female,IT,PhD,Debit Card,Electronics,High,,9331.0,10387.0,14,51096,2026-05-31,Yes
10455,Sana,Qureshi,1993,170.0,67.0,35386.0,9.3,Lahore,Female,HR,School,Debit Card,Grocery,Medium,9972.0,7311.0,9629.0,6,94081,2025-01-07,Yes
10254,Saad,Ahmed,1980,180.8,73.5,65581.0,13.6,Karachi,Female,Operations,Bachelor,Cash,Clothing,High,11525.0,7932.0,13776.0,8,52331,2024-06-10,Yes
10120,Mariam,Butt,1973,181.2,75.2,65155.0,20.0,Lahore,Female,Sales,Bachelor,Credit Card,Clothing,High,9844.0,5610.0,16934.0,7,58969,2025-01-03,No
10285,Zoya,Siddiqui,1992,166.5,69.1,25000.0,3.9,Faisalabad,Male,HR,PhD,Mobile Wallet,Books,Medium,12433.0,11485.0,3758.0,10,82788,2026-02-01,No
10302,Hassan,Hussain,1991,152.9,66.0,202068.0,10.1,Faisalabad,Male,Operations,PhD,Mobile Wallet,Grocery,Low,3780.0,13433.0,10606.0,5,81007,2024-09-06,Yes
10483,Hira,Khan,1970,169.5,67.4,27345.0,22.4,Karachi,Male,Finance,School,Debit Card,Clothing,Medium,10597.0,9725.0,11195.0,8,78054,2025-06-06,No
10357,Sana,Khan,1983,166.9,70.8,105492.0,11.6,Islamabad,Male,Sales,Master,Mobile Wallet,Grocery,Medium,14195.0,5806.0,10847.0,4,98346,2026-03-23,Yes
10403,Mariam,Khan,1993,172.6,75.5,59338.0,8.2,Lahore,Male,Finance,Master,Cash,Books,Medium,12940.0,6889.0,8699.0,10,1505,2024-04-20,No
10229,Saad,Siddiqui,1978,,70.6,71967.0,15.8,Rawalpindi,Male,HR,Bachelor,Debit Card,Electronics,Low,2795.0,2867.0,4264.0,6,52907,2026-06-20,No
10262,Omar,Siddiqui,1978,145.0,59.8,59891.0,22.0,Karachi,Male,Operations,Bachelor,Bank Transfer,Electronics,Medium,5278.0,4162.0,13121.0,6,99134,2024-11-29,Yes
10238,Ayesha,Qureshi,2000,175.4,66.5,106849.0,2.1,Lahore,Male,Marketing,Master,Credit Card,Clothing,Medium,20517.0,9012.0,8182.0,4,95158,2026-02-10,No
10438,Zain,Raza,1968,165.6,87.1,94837.0,16.5,Lahore,Male,IT,Master,Debit Card,Furniture,Medium,6316.0,3529.0,5410.0,12,3478,2024-08-31,No
10476,Mariam,Ali,1990,,70.0,88097.0,9.1,Karachi,Male,Operations,PhD,Cash,Grocery,Medium,17317.0,10346.0,30941.0,6,76204,2026-04-28,Yes
10037,Iqra,Sheikh,1968,173.6,72.4,37375.0,23.1,Karachi,Female,Operations,Master,Mobile Wallet,Grocery,Low,14439.0,11221.0,10345.0,7,83248,2024-04-13,Yes
10197,Hassan,Malik,1989,167.7,61.3,93277.0,11.2,Karachi,Female,Finance,Master,Mobile Wallet,Furniture,Medium,6595.0,6499.0,3409.0,10,25707,2025-01-19,Yes
10140,Laiba,Malik,1980,180.6,76.8,65744.0,14.7,Islamabad,Female,Finance,Bachelor,Bank Transfer,Books,Medium,6325.0,2550.0,7802.0,12,77657,2024-04-22,Yes
10368,Ali,Ahmed,1998,191.9,77.5,42229.0,1.0,Karachi,Male,Finance,Bachelor,Mobile Wallet,Electronics,Medium,5819.0,633.0,11899.0,5,85918,2025-05-22,No
10248,Iqra,Siddiqui,1984,173.0,78.7,55839.0,15.1,Karachi,Male,Sales,School,Debit Card,Clothing,Medium,7827.0,8419.0,11546.0,10,96778,2024-04-20,No
10288,Maham,Raza,1996,177.2,81.7,39117.0,1.4,Islamabad,Female,IT,Bachelor,Bank Transfer,Grocery,High,11172.0,2973.0,26605.0,8,93121,2026-06-28,No
10378,Hassan,Qureshi,1975,164.0,69.5,137061.0,15.5,Faisalabad,Male,Operations,PhD,Credit Card,Grocery,Medium,6961.0,1743.0,16096.0,8,79767,2026-03-06,Yes
10060,Zain,Ali,1976,172.4,80.0,30982.0,15.2,Karachi,Female,Operations,PhD,Bank Transfer,Grocery,Medium,9987.0,12808.0,18021.0,11,38625,2026-05-12,No
10112,Usman,Ali,1987,145.0,81.5,195725.0,12.6,Rawalpindi,Male,Sales,Master,Mobile Wallet,Furniture,High,10925.0,8829.0,9408.0,7,27925,2025-05-09,Yes
10090,Zain,Butt,1994,162.6,60.9,107448.0,3.7,Karachi,Female,Operations,Bachelor,Debit Card,Grocery,High,2357.0,13719.0,23022.0,5,18640,2024-03-12,Yes
10267,Sana,Raza,1987,188.3,78.8,28712.0,10.6,Lahore,Female,IT,Bachelor,Cash,Clothing,Medium,13843.0,13097.0,16657.0,10,87830,2026-03-19,No
10007,Mariam,Qureshi,1989,169.2,68.8,25000.0,14.6,Karachi,Male,Operations,Bachelor,Mobile Wallet,Electronics,Medium,14146.0,8854.0,7332.0,10,83454,2026-05-15,Yes
10457,Iqra,Raza,1999,162.2,60.2,53037.0,0.9,Karachi,Female,Operations,School,Mobile Wallet,Books,Low,4470.0,3346.0,7364.0,8,76821,2025-08-17,No
10348,Hamza,Qureshi,1972,165.9,62.3,57131.0,21.5,Lahore,Female,Sales,Master,Debit Card,Grocery,Medium,2840.0,1329.0,9798.0,8,72132,2024-05-27,Yes
10341,Ayesha,Raza,1991,184.4,79.3,25000.0,6.8,Rawalpindi,Female,Finance,Bachelor,Bank Transfer,Furniture,Low,19213.0,5494.0,6342.0,4,77149,2026-03-14,No
10159,Saad,Khan,1992,172.3,71.7,43759.0,6.6,Lahore,Female,IT,Bachelor,Mobile Wallet,Furniture,Medium,10401.0,14824.0,5058.0,9,76378,2024-05-24,Yes
10151,Omar,Raza,1976,171.8,60.0,102324.0,13.1,Islamabad,Female,Sales,Master,Debit Card,Books,High,11487.0,5654.0,9222.0,4,63480,2024-01-09,Yes
10178,Mariam,Qureshi,2002,173.8,50.4,47848.0,0.0,Karachi,Male,Marketing,School,Bank Transfer,Clothing,Medium,5505.0,7638.0,17547.0,5,61923,2024-05-09,Yes
10397,Zain,Raza,2005,171.8,70.2,77022.0,0.0,Karachi,Male,Finance,School,Credit Card,Clothing,Medium,5946.0,4950.0,9555.0,13,96094,2026-05-16,No
10185,Bilal,Siddiqui,1977,166.3,67.2,97527.0,15.0,Rawalpindi,Male,HR,Bachelor,Debit Card,Clothing,Medium,7647.0,5746.0,20056.0,5,41645,2025-09-23,No
10318,Hassan,Raza,1967,164.1,78.2,92536.0,21.1,Lahore,Male,Sales,School,Mobile Wallet,Grocery,High,16215.0,2902.0,8727.0,6,10020,2025-04-17,No
10011,Omar,Siddiqui,2005,186.0,74.8,109964.0,0.0,Karachi,Female,Sales,Master,Bank Transfer,Furniture,Medium,12552.0,4767.0,29877.0,5,61290,2024-03-07,Yes
10384,Usman,Butt,2002,175.9,75.3,102708.0,8.8,Karachi,Male,Finance,School,Debit Card,Furniture,High,8336.0,9187.0,4183.0,5,3528,2026-08-16,No
10104,Hassan,Qureshi,1979,165.0,71.8,124841.0,15.7,Islamabad,Male,Sales,Master,Bank Transfer,Electronics,Medium,7940.0,5600.0,5054.0,5,89018,2026-06-11,Yes
10082,Ayesha,Ahmed,2000,169.9,69.4,76841.0,7.9,Karachi,Male,Marketing,School,Bank Transfer,Clothing,High,16921.0,10619.0,6560.0,5,59871,2026-02-14,No
10039,Ahmed,Ali,1966,159.8,78.9,40670.0,27.9,Lahore,Male,Operations,Master,Cash,Books,Low,10206.0,2958.0,6179.0,6,24968,2026-03-22,Yes
10317,Zain,Sheikh,1984,181.4,,124513.0,15.3,Rawalpindi,Male,Marketing,Bachelor,Debit Card,Grocery,Medium,8197.0,5080.0,6594.0,6,13937,2024-06-21,Yes
10168,Zoya,Raza,1975,171.7,69.2,44577.0,20.0,Lahore,Female,Operations,Bachelor,Bank Transfer,Clothing,Low,9067.0,3057.0,20774.0,9,73171,2024-03-26,No
10475,Saad,Siddiqui,1982,177.7,81.4,87298.0,9.8,Rawalpindi,Male,Operations,Bachelor,Mobile Wallet,Grocery,High,9059.0,365.0,10414.0,7,62540,2025-05-19,No
10299,Hassan,Butt,1986,179.7,68.4,184815.0,9.2,,Female,Sales,School,Bank Transfer,Grocery,Medium,8968.0,11529.0,17414.0,8,52381,2024-05-09,No
10405,Usman,Ahmed,1997,179.1,77.3,63938.0,,Lahore,Female,Marketing,School,Cash,Clothing,High,7721.0,3300.0,21035.0,10,76773,2026-04-29,Yes
10199,Hussain,Hussain,1976,183.7,73.1,159380.0,21.8,Faisalabad,Male,Marketing,Master,Cash,Furniture,Medium,5021.0,3379.0,9986.0,13,86196,2024-09-21,No
10377,Usman,Raza,1971,174.1,68.9,40241.0,20.9,Faisalabad,Male,Finance,Bachelor,Debit Card,Books,Low,12454.0,30050.0,7733.0,4,15214,2025-03-23,Yes
10147,Saad,Hussain,1985,163.5,63.6,52801.0,8.3,Islamabad,Female,Operations,Bachelor,Mobile Wallet,Books,Medium,4642.0,7024.0,13463.0,10,57585,2024-10-18,No
10396,Usman,Malik,1992,162.5,62.4,73364.0,5.0,Karachi,Female,Marketing,Bachelor,Cash,Furniture,Medium,6049.0,7953.0,3178.0,5,30000,2024-10-07,No
10148,Hassan,Siddiqui,1968,161.8,85.1,43062.0,26.0,Karachi,Male,HR,School,Bank Transfer,Electronics,High,11733.0,1485.0,8943.0,6,65021,2026-06-11,No
10484,Sana,Butt,1972,174.8,72.2,37489.0,23.3,Lahore,Male,Operations,,Mobile Wallet,Electronics,Medium,,13088.0,15567.0,9,56279,2026-05-29,Yes
10290,Hassan,Siddiqui,1977,152.6,57.9,40943.0,17.2,Karachi,Male,Finance,Bachelor,Debit Card,Electronics,High,4309.0,23885.0,3720.0,8,38853,2025-05-09,No
10124,Hussain,Butt,1983,183.2,68.1,39016.0,18.2,Rawalpindi,Male,IT,Master,Credit Card,Grocery,Medium,11904.0,7509.0,5056.0,6,24100,2026-06-26,Yes
10372,Omar,Ahmed,1992,179.2,75.7,88614.0,9.1,Lahore,Male,Marketing,Bachelor,Credit Card,Books,Low,11294.0,13393.0,25117.0,7,16492,2025-12-23,Yes
10097,Ahmed,Ali,1986,154.9,50.6,84505.0,9.7,Karachi,Male,Finance,School,Bank Transfer,Electronics,Low,5502.0,11844.0,9504.0,11,60640,2024-02-21,Yes
10144,Ali,Qureshi,1988,170.6,71.5,93916.0,14.5,Karachi,Female,Marketing,Bachelor,Credit Card,Furniture,Medium,3350.0,12148.0,13938.0,5,70656,2025-12-14,Yes
10240,Omar,Malik,1986,184.4,87.5,45197.0,13.9,Lahore,Female,Sales,Master,Cash,Furniture,High,,7170.0,7248.0,8,66200,2025-02-12,No
10276,Ahmed,Ali,1991,166.7,61.3,158515.0,7.8,Karachi,Female,Operations,PhD,Debit Card,Books,Medium,10112.0,2334.0,17339.0,9,72884,2025-02-23,Yes
10098,Ali,Ahmed,2000,162.0,,52211.0,2.9,Faisalabad,Male,HR,Master,,Grocery,Medium,5347.0,2166.0,10747.0,10,3160,2025-07-27,Yes
10353,Hira,Ahmed,1977,172.3,67.6,45592.0,16.3,Lahore,Female,IT,Master,Debit Card,Furniture,Low,10454.0,8676.0,13402.0,7,42927,2026-07-03,No
10123,Laiba,Khan,1968,165.6,65.7,183341.0,21.8,Islamabad,Female,Finance,Bachelor,Cash,Electronics,Low,8918.0,12334.0,12159.0,5,72576,2025-02-05,Yes
10184,Zoya,Sheikh,1997,171.3,76.6,,5.0,Islamabad,Male,Operations,Master,Bank Transfer,Electronics,High,12588.0,7462.0,12485.0,6,51269,2026-08-23,No
10203,Laiba,Sheikh,1990,157.5,48.9,34308.0,11.7,Faisalabad,Male,HR,Master,Credit Card,Books,Medium,6681.0,612.0,8923.0,7,2775,2025-12-03,No
10247,Hassan,Ahmed,2000,187.9,76.3,70014.0,1.4,Karachi,Female,HR,Bachelor,Cash,Clothing,Low,13064.0,738.0,25180.0,8,56777,2024-05-30,No
10308,Zain,Malik,1996,173.4,70.3,,13.1,Lahore,Male,Sales,Master,Mobile Wallet,Electronics,Medium,28944.0,2844.0,13715.0,6,38724,2024-05-20,No
10423,Ali,Sheikh,1971,168.3,70.2,267098.0,23.1,Islamabad,Female,Sales,Bachelor,Debit Card,Electronics,Medium,10920.0,15187.0,15199.0,7,16869,2026-02-24,No
10354,Hassan,Qureshi,1992,165.4,53.9,111582.0,10.4,Karachi,Female,Sales,PhD,Bank Transfer,Grocery,Low,9713.0,16203.0,12163.0,5,90215,2024-12-13,Yes
10303,Omar,Sheikh,1989,173.2,57.7,98374.0,7.2,Rawalpindi,Female,Sales,Master,Bank Transfer,Clothing,Low,7623.0,2318.0,19545.0,9,48958,2026-01-03,Yes
10399,Hussain,Hussain,1987,154.8,71.9,67854.0,9.0,Islamabad,Female,Sales,Bachelor,Cash,Books,Medium,10057.0,8918.0,9613.0,10,94325,2024-05-12,Yes
10287,Fatima,Butt,1987,169.3,79.4,130086.0,10.6,Karachi,Male,Finance,Bachelor,Mobile Wallet,Electronics,Low,5840.0,17398.0,8711.0,8,39721,2026-01-08,Yes
10126,Hamza,Raza,1995,157.8,59.6,138748.0,1.6,Karachi,Male,Operations,Master,Credit Card,Clothing,Medium,11378.0,19010.0,5277.0,9,50294,2024-01-23,No
10305,Iqra,Hussain,1965,175.5,73.2,71433.0,23.9,Islamabad,Male,Finance,Master,Bank Transfer,Electronics,Medium,10334.0,7083.0,6310.0,12,77265,2024-05-17,Yes
10224,Sana,Siddiqui,1984,164.6,59.3,25000.0,14.2,Lahore,Male,Marketing,Bachelor,Debit Card,Books,Medium,20839.0,4354.0,6009.0,9,12057,2025-01-25,Yes
10422,Hassan,Hussain,1989,164.8,61.0,78303.0,11.8,Islamabad,Female,Sales,PhD,Cash,Books,High,6440.0,13373.0,15236.0,6,67760,2025-07-21,No
10220,Laiba,Raza,1979,178.7,78.2,82719.0,17.6,Karachi,Male,Sales,Master,Mobile Wallet,Grocery,Medium,8655.0,3955.0,15316.0,11,8788,2024-01-17,Yes
10130,Hussain,Butt,1983,161.6,57.9,72694.0,12.9,Lahore,Female,IT,School,Debit Card,Grocery,Medium,8628.0,9524.0,14422.0,11,48107,2024-04-27,Yes
10424,Ali,Raza,1986,180.8,75.1,87424.0,14.5,Rawalpindi,Male,Finance,Bachelor,Debit Card,Books,Medium,4229.0,9755.0,13892.0,7,99733,2025-02-12,Yes
10292,Usman,Qureshi,1999,161.1,71.3,49935.0,0.0,Karachi,Female,Finance,Bachelor,Mobile Wallet,Electronics,Medium,10200.0,4260.0,16318.0,4,90352,2024-06-17,No
10493,Zain,Hussain,1997,165.4,45.0,110512.0,2.9,Lahore,Male,Finance,Master,Bank Transfer,Clothing,High,16617.0,8903.0,5302.0,3,50427,2026-01-14,No
10394,Hussain,Hussain,1971,175.7,64.9,26762.0,18.6,Islamabad,Male,IT,Master,Credit Card,Books,Medium,18154.0,163.0,11806.0,6,46546,2025-07-18,No
10480,Maham,Ali,1987,155.3,70.5,43943.0,6.9,Islamabad,Male,Finance,Bachelor,Cash,Furniture,High,11224.0,7264.0,7614.0,8,95118,2025-04-16,No
10358,Sara,Butt,2003,154.2,72.5,31302.0,0.3,Karachi,Male,Operations,Bachelor,Credit Card,Grocery,Medium,6399.0,2403.0,25084.0,8,93331,2024-11-11,Yes
10297,Laiba,Butt,1989,169.3,72.8,76774.0,13.5,Karachi,Female,HR,Bachelor,Debit Card,Grocery,Medium,17930.0,5111.0,10088.0,6,68994,2026-05-06,Yes
10370,Ahmed,Qureshi,1970,171.4,81.1,92711.0,23.5,Islamabad,Female,Sales,Master,Debit Card,Clothing,Medium,3548.0,4559.0,16720.0,7,89126,2025-03-03,No
10343,Ali,Sheikh,1977,182.6,77.4,183402.0,15.8,Karachi,Female,Marketing,Master,Cash,Grocery,Low,7605.0,16467.0,11275.0,9,60599,2026-08-03,Yes
10113,Maham,Raza,1975,177.0,65.0,90999.0,21.1,Faisalabad,Male,IT,Master,Bank Transfer,Electronics,Medium,15355.0,19519.0,11945.0,11,83326,2024-02-26,Yes
10180,Fatima,Siddiqui,1989,164.6,70.0,69664.0,4.0,Lahore,Female,HR,School,Bank Transfer,Electronics,Medium,12120.0,10160.0,5384.0,3,86349,2026-03-14,No
